MONTH,SUPPLIER,FACTORY,COUNTRY,DPN,LOB,WATT_LEVEL,LR,CONSUMPTION,VID,CND,PID
JA,E,Kunshan,China,DM3WC,Commercial,Medium,0,78,0,0,0
JA,E,Kunshan,China,DM3WC,Commercial,Medium,0,3135,0,0,0
JA,E,Kunshan,China,DM3WC,Commercial,Medium,0,6808,0,0,0
JA,E,Kunshan,China,DM3WC,Commercial,Medium,0,62,0,0,0
JA,E,Kunshan,China,DM3WC,Commercial,Medium,0,807,0,0,0
JA,E,Kunshan,China,DM3WC,Commercial,Medium,0,9988,0,0,0
JA,E,Kunshan,China,DM3WC,Commercial,Medium,0,10479,0,0,0
JA,E,Kunshan,China,FMXMT,Commercial,Medium,0,29,0,0,0
JA,E,Kunshan,China,FTH6F,Commercial,Low,0,640,0,0,0
JA,E,Kunshan,China,FTH6F,Commercial,Low,0,1945,0,0,0
JA,E,Kunshan,China,G8VCF,Consumer,Medium,0,24,0,0,0
JA,E,Kunshan,China,GD1JP,Commercial,Medium,0,269,0,0,0
JA,E,Kunshan,China,GD1JP,Commercial,Medium,0,27,0,0,0
JA,E,Kunshan,China,GD1JP,Commercial,Medium,0,1054,0,0,0
JA,E,Kunshan,China,GD1JP,Commercial,Medium,0,11740,0,0,0
JA,E,Kunshan,China,GD1JP,Commercial,Medium,0,8228,0,0,0
JA,E,Kunshan,China,GD1JP,Commercial,Medium,0,503,0,0,0
JA,E,Kunshan,China,GD1JP,Commercial,Medium,0,1489,0,0,0
JA,E,Kunshan,China,GD1JP,Commercial,Medium,0,10,0,0,0
JA,E,Kunshan,China,GD1JP,Commercial,Medium,0,75,0,0,0
JA,E,Kunshan,China,GD1JP,Commercial,Medium,0,7,0,0,0
JA,E,Kunshan,China,GD1JP,Commercial,Medium,0,191,0,0,0
JA,E,Kunshan,China,GD1JP,Commercial,Medium,0,4486,0,0,0
JA,E,Kunshan,China,GD1JP,Commercial,Medium,0,2103,0,0,0
JA,E,Kunshan,China,GD1JP,Commercial,Medium,0,1027,0,0,0
JA,E,Kunshan,China,GD1JP,Commercial,Medium,0,882,0,0,0
JA,E,Kunshan,China,GD1JP,Consumer,Medium,0,25,0,0,0
JA,E,Kunshan,China,GD1JP,Consumer,Medium,0,78,0,0,0
JA,E,Kunshan,China,GD1JP,Consumer,Medium,0,567,0,0,0
JA,E,Kunshan,China,GPM03,Consumer,High,0,25,0,0,0
JA,E,Kunshan,China,GPM03,Consumer,High,0,32,0,0,0
JA,E,Kunshan,China,GPM03,Consumer,High,0,1492,0,0,0
JA,E,Kunshan,China,GPM03,Consumer,High,0,2435,0,0,0
JA,E,Kunshan,China,HF25D,Gaming,Medium,0,57,0,0,0
JA,E,Kunshan,China,HF25D,Gaming,Medium,0,110,0,0,0
JA,E,Kunshan,China,HMPFH,Consumer,Low,0,179,0,0,0
JA,E,Kunshan,China,HMPFH,Consumer,Low,0,192,0,0,0
JA,E,Kunshan,China,JT90P,Commercial,Low,0,1,0,0,0
JA,E,Kunshan,China,JT90P,Commercial,Low,0,200,0,0,0
JA,E,Kunshan,China,MG2YH,Gaming,High,0,161,0,0,0
JA,E,Kunshan,China,MG2YH,Gaming,High,0,63,0,0,0
JA,E,Kunshan,China,MG2YH,Gaming,High,0,526,0,0,0
JA,E,Kunshan,China,N18GG,Commercial,Medium,0,1503,0,0,0
JA,E,Kunshan,China,N18GG,Commercial,Medium,0,3679,0,0,0
JA,E,Kunshan,China,PGFX4,Commercial,Low,0,261,0,0,0
JA,E,Kunshan,China,PGFX4,Commercial,Low,0,188,0,0,0
JA,E,Kunshan,China,PGFX4,Commercial,Low,0,2408,0,0,0
JA,E,Kunshan,China,PGFX4,Commercial,Low,0,185,0,0,0
JA,E,Kunshan,China,PGFX4,Commercial,Low,0,2446,0,0,0
JA,E,Kunshan,China,PGFX4,Commercial,Low,0,274,0,0,0
JA,E,Kunshan,China,PGFX4,Commercial,Low,0,30,0,0,0
JA,E,Kunshan,China,PGFX4,Commercial,Low,0,3680,0,0,0
JA,E,Kunshan,China,RY3F9,Consumer,Medium,0,37,0,0,0
JA,E,Kunshan,China,RY3F9,Consumer,Medium,0,279,0,0,0
JA,E,Kunshan,China,RY3F9,Consumer,Medium,0,7,0,0,0
JA,E,Kunshan,China,RY3F9,Consumer,Medium,0,44,0,0,0
JA,E,Kunshan,China,TP1GT,Consumer,Medium,0,267,0,0,0
JA,E,Kunshan,China,V9XD7,Gaming,Medium,0,33,0,0,0
JA,E,Kunshan,China,WFWKK,Commercial,High,0,2,0,0,0
JA,E,Kunshan,China,WFWKK,Commercial,High,0,254,0,0,0
JA,E,Kunshan,China,WFWKK,Consumer,High,0,1,0,0,0
JA,E,Kunshan,China,WFWKK,Consumer,High,0,228,0,0,0
JA,E,Kunshan,China,X49C1,Commercial,Low,0,35,0,0,0
JA,E,Kunshan,China,X49C1,Commercial,Low,0,476,0,0,0
JA,E,Kunshan,China,Y3F7Y,Commercial,Low,0,57,0,0,0
JA,E,Kunshan,China,YWD3C,Commercial,Low,0,1076,0,0,0
JA,E,Kunshan,China,YWD3C,Commercial,Low,0,47,0,0,0
JA,E,Kunshan,China,YWD3C,Commercial,Low,0,450,0,0,0
JA,E,Kunshan,China,YWD3C,Commercial,Low,0,139,0,0,0
JA,E,Penang,Malaysia,DM3WC,Commercial,Medium,0,4,0,0,0
JA,E,Penang,Malaysia,DM3WC,Commercial,Medium,0,1,0,0,0
JA,E,Penang,Malaysia,DM3WC,Commercial,Medium,0,1,0,0,0
JA,E,Penang,Malaysia,DM3WC,Commercial,Medium,0,420,0,0,0
JA,E,Penang,Malaysia,FTH6F,Commercial,Low,0,1,0,0,0
JA,E,Penang,Malaysia,GD1JP,Commercial,Medium,0,1,0,0,0
JA,E,Penang,Malaysia,GD1JP,Commercial,Medium,0,114,0,0,0
JA,E,Penang,Malaysia,GD1JP,Commercial,Medium,0,89,0,0,0
JA,E,Penang,Malaysia,GD1JP,Commercial,Medium,0,385,0,0,0
JA,E,Penang,Malaysia,GD1JP,Commercial,Medium,0,2,0,0,0
JA,E,Penang,Malaysia,GD1JP,Consumer,Medium,0,250,0,0,0
JA,E,Penang,Malaysia,GPM03,Consumer,High,0,1,0,0,0
JA,E,Penang,Malaysia,N18GG,Commercial,Medium,0,109,0,0,0
JA,E,Penang,Malaysia,PGFX4,Commercial,Low,0,2,0,0,0
JA,E,Penang,Malaysia,PGFX4,Commercial,Low,0,15,0,0,0
JA,E,Penang,Malaysia,PGFX4,Commercial,Low,0,98,0,0,0
JA,E,Penang,Malaysia,WFWKK,Consumer,High,0,1,0,0,0
JA,E,Penang,Malaysia,X49C1,Commercial,Low,0,3,0,0,0
JA,E,Suzhou,China,39DY5,Consumer,Low,0,1590,0,0,0
JA,E,Suzhou,China,39DY5,Consumer,Low,0,892,0,0,0
JA,E,Suzhou,China,JJPFK,Gaming,Medium,0,32,0,0,0
JA,E,Taoyuan,China,2JT7D,Commercial,Low,0,776,0,0,0
JA,E,Taoyuan,China,2JT7D,Commercial,Low,0,14,0,0,0
JA,E,Taoyuan,China,80D45,Commercial,Medium,0,400,0,0,0
JA,E,Taoyuan,China,80D45,Commercial,Medium,0,4,0,0,0
JA,E,Taoyuan,China,80D45,Commercial,Medium,0,46,0,0,0
JA,E,Taoyuan,China,80D45,Commercial,Medium,0,65,0,0,0
JA,E,Taoyuan,China,DMF0C,Commercial,Medium,0,81,0,0,0
JA,E,Taoyuan,China,DMF0C,Commercial,Medium,0,344,0,0,0
JA,E,Taoyuan,China,DMF0C,Commercial,Medium,0,37,0,0,0
JA,E,Taoyuan,China,DMF0C,Commercial,Medium,0,2,0,0,0
JA,E,Taoyuan,China,FH8RW,Commercial,Low,0,40,0,0,0
JA,E,Taoyuan,China,W11Y7,Commercial,High,0,263,0,0,0
JA,E,Taoyuan,China,W11Y7,Commercial,High,0,3,0,0,0
JA,E,Taoyuan,China,W11Y7,Commercial,High,0,27,0,0,0
JA,E,Taoyuan,China,W11Y7,Commercial,High,0,1,0,0,0
JA,E,Chengdu,China,39DY5,Consumer,Low,0,148,0,0,0
JA,E,Chengdu,China,39DY5,Consumer,Low,0,29,0,0,0
JA,E,Chengdu,China,39DY5,Consumer,Low,0,906,0,0,0
JA,E,Chengdu,China,39DY5,Consumer,Low,0,475,0,0,0
JA,E,Chengdu,China,8NWF3,Consumer,Low,0,49,0,0,0
JA,E,Chengdu,China,8NWF3,Consumer,Low,0,256,0,0,0
JA,E,Chengdu,China,FMXMT,Commercial,Medium,0,332,0,0,0
JA,E,Chengdu,China,G8VCF,Consumer,Medium,0,5,0,0,0
JA,E,Chengdu,China,GR437,Consumer,Low,0,306,0,0,0
JA,E,Chengdu,China,GR437,Consumer,Low,0,779,0,0,0
JA,E,Chengdu,China,GR437,Consumer,Low,0,31,0,0,0
JA,E,Chengdu,China,GR437,Consumer,Low,0,515,0,0,0
JA,E,Chengdu,China,GR437,Consumer,Low,0,14188,0,0,0
JA,E,Chengdu,China,GR437,Consumer,Low,0,434,0,0,0
JA,E,Chengdu,China,GR437,Consumer,Low,0,1115,0,0,0
JA,E,Chengdu,China,GR437,Consumer,Low,0,1342,0,0,0
JA,E,Chengdu,China,GR437,Consumer,Low,0,393,0,0,0
JA,E,Chengdu,China,GR437,Consumer,Low,0,1925,0,0,0
JA,E,Chengdu,China,GR437,Consumer,Low,0,314,0,0,0
JA,E,Chengdu,China,GR437,Consumer,Low,0,883,0,0,0
JA,E,Chengdu,China,Y3F7Y,Consumer,Low,0,3,0,0,0
JA,E,Chengdu,China,Y3F7Y,Consumer,Low,0,867,0,0,0
JA,E,Chengdu,China,Y3F7Y,Consumer,Low,0,147,0,0,0
JA,E,Chengdu,China,Y3F7Y,Consumer,Low,0,542,0,0,0
JA,E,Chengdu,China,Y3F7Y,Consumer,Low,0,81,0,0,0
JA,E,Chengdu,China,Y3F7Y,Consumer,Low,0,376,0,0,0
JA,E,Chengdu,China,Y3F7Y,Consumer,Low,0,101,0,0,0
JA,E,Chengdu,China,Y3F7Y,Consumer,Low,0,4,0,0,0
JA,E,Chengdu,China,Y3F7Y,Consumer,Low,0,19,0,0,0
JA,E,Chengdu,China,Y3F7Y,Consumer,Low,0,338,0,0,0
JA,E,Chengdu,China,Y3F7Y,Consumer,Low,0,362,0,0,0
JA,E,Chengdu,China,Y3F7Y,Consumer,Low,0,234,0,0,0
JA,E,Chengdu,China,Y3F7Y,Commercial,Low,0,675,0,0,0
JA,E,Chengdu,China,Y3F7Y,Commercial,Low,0,1211,0,0,0
JA,E,Chengdu,China,Y3F7Y,Consumer,Low,0,472,0,0,0
JA,E,Chengdu,China,Y3F7Y,Consumer,Low,0,675,0,0,0
JA,E,Chengdu,China,YWD3C,Commercial,Low,0,15,0,0,0
JA,E,Chengdu,China,YWD3C,Commercial,Low,0,2260,0,0,0
JA,A,Brasilia,Brazil,7FHHV,Consumer,Medium,0,20,0,0,0
JA,A,Brasilia,Brazil,7FHHV,Consumer,Medium,0,38,0,0,0
JA,A,Brasilia,Brazil,7FHHV,Commercial,Medium,0,2,0,0,0
JA,A,Chengdu,China,7FHHV,Consumer,Medium,0,3,0,0,0
JA,A,Chengdu,China,FW8KR,Consumer,Low,0,205,0,0,0
JA,A,Chengdu,China,FW8KR,Consumer,Low,0,1500,0,0,0
JA,A,Chengdu,China,FW8KR,Consumer,Low,0,11,0,0,0
JA,A,Chengdu,China,FW8KR,Consumer,Low,0,1,0,0,0
JA,A,Chengdu,China,FW8KR,Consumer,Low,0,670,0,0,0
JA,A,Chengdu,China,FW8KR,Consumer,Low,0,5,0,0,0
JA,A,Chengdu,China,FW8KR,Consumer,Low,0,2,0,0,0
JA,A,Chengdu,China,FW8KR,Consumer,Low,1,2647,0,0,1
JA,A,Chengdu,China,FW8KR,Consumer,Low,0,35,0,0,0
JA,A,Chengdu,China,FW8KR,Consumer,Low,0,193,0,0,0
JA,A,Chengdu,China,FW8KR,Consumer,Low,1,32,0,1,0
JA,A,Chengdu,China,FW8KR,Consumer,Low,0,878,0,0,0
JA,A,Chengdu,China,FW8KR,Consumer,Low,0,1122,0,0,0
JA,A,Chengdu,China,FW8KR,Commercial,Low,0,1256,0,0,0
JA,A,Chengdu,China,FW8KR,Commercial,Low,0,2159,0,0,0
JA,A,Chengdu,China,FW8KR,Commercial,Low,0,86,0,0,0
JA,A,Chengdu,China,FW8KR,Commercial,Low,0,1853,0,0,0
JA,A,Chengdu,China,FW8KR,Consumer,Low,0,259,0,0,0
JA,A,Chengdu,China,FW8KR,Consumer,Low,0,4099,0,0,0
JA,A,Chengdu,China,FW8KR,Consumer,Low,0,1991,0,0,0
JA,A,Kunshan,China,9W9MX,Commercial,Low,0,2,0,0,0
JA,A,Kunshan,China,CP6DF,Consumer,Medium,0,3,0,0,0
JA,A,Kunshan,China,CP6DF,Consumer,Medium,0,2,0,0,0
JA,A,Kunshan,China,CP6DF,Consumer,Medium,0,337,0,0,0
JA,A,Kunshan,China,CP6DF,Consumer,Medium,0,373,0,0,0
JA,A,Kunshan,China,DJWGP,Commercial,Medium,0,1,0,0,0
JA,A,Kunshan,China,FW8KR,Commercial,Low,0,406,0,0,0
JA,A,Kunshan,China,FY8XM,Commercial,Low,0,25808,0,0,0
JA,A,Kunshan,China,FY8XM,Commercial,Low,0,5745,0,0,0
JA,A,Kunshan,China,FY8XM,Commercial,Low,0,509,0,0,0
JA,A,Kunshan,China,FY8XM,Commercial,Low,0,557,0,0,0
JA,A,Kunshan,China,GHXKY,Consumer,Medium,0,11,0,0,0
JA,A,Kunshan,China,GHXKY,Consumer,Medium,0,246,0,0,0
JA,A,Kunshan,China,GHXKY,Consumer,Medium,0,45,0,0,0
JA,A,Kunshan,China,GW0K9,Consumer,High,0,113,0,0,0
JA,A,Kunshan,China,GW0K9,Consumer,High,0,758,0,0,0
JA,A,Kunshan,China,GW0K9,Consumer,High,0,1,0,0,0
JA,A,Kunshan,China,GW0K9,Consumer,High,0,277,0,0,0
JA,A,Kunshan,China,KCM82,Commercial,Medium,0,1,0,0,0
JA,A,Kunshan,China,KCM82,Commercial,Medium,0,2,0,0,0
JA,A,Kunshan,China,KCM82,Commercial,Medium,0,80,0,0,0
JA,A,Kunshan,China,KG7VF,Commercial,Medium,0,1,0,0,0
JA,A,Kunshan,China,KG7VF,Commercial,Medium,0,180,0,0,0
JA,A,Kunshan,China,KG7VF,Commercial,Medium,0,19,0,0,0
JA,A,Kunshan,China,RRJDX,Commercial,Low,0,1,0,0,0
JA,A,Kunshan,China,TMFYT,Consumer,Medium,0,124,0,0,0
JA,A,Kunshan,China,TMFYT,Consumer,Medium,0,3,0,0,0
JA,A,Kunshan,China,TMFYT,Consumer,Medium,0,561,0,0,0
JA,A,Kunshan,China,TMFYT,Consumer,Medium,0,18,0,0,0
JA,A,Kunshan,China,WYCVV,Commercial,Low,0,46,0,0,0
JA,A,Kunshan,China,WYCVV,Commercial,Low,0,84,0,0,0
JA,A,Penang,Malaysia,CP6DF,Consumer,Medium,0,1,0,0,0
JA,A,Penang,Malaysia,GHXKY,Consumer,Medium,0,110,0,0,0
JA,A,Penang,Malaysia,GHXKY,Consumer,Medium,0,9,0,0,0
JA,A,Penang,Malaysia,GW0K9,Consumer,High,0,206,0,0,0
JA,A,Penang,Malaysia,GW0K9,Consumer,High,0,71,0,0,0
JA,A,Mumbai,India,FW8KR,Consumer,Low,0,203,0,0,0
JA,A,Mumbai,India,FW8KR,Consumer,Low,0,70,0,0,0
JA,A,Suzhou,China,6YV0V,Gaming,High,0,135,0,0,0
JA,A,Suzhou,China,6YV0V,Gaming,High,0,23,0,0,0
JA,A,Suzhou,China,6YV0V,Consumer,High,0,13,0,0,0
JA,A,Suzhou,China,FW8KR,Consumer,Low,0,1101,0,0,0
JA,A,Suzhou,China,HYWXJ,Gaming,Medium,0,3,0,0,0
JA,A,Suzhou,China,HYWXJ,Gaming,Medium,0,259,0,0,0
JA,A,Suzhou,China,HYWXJ,Consumer,Medium,0,16,0,0,0
JA,A,Suzhou,China,RPJC3,Consumer,Low,0,774,0,0,0
JA,A,Chengdu,China,7FHHV,Consumer,Medium,0,2,0,0,0
JA,A,Chengdu,China,FW8KR,Consumer,Low,0,224,0,0,0
JA,A,Chengdu,China,FW8KR,Consumer,Low,0,5,0,0,0
JA,A,Chengdu,China,FW8KR,Consumer,Low,0,2,0,0,0
JA,A,Chengdu,China,FW8KR,Consumer,Low,0,2,0,0,0
JA,A,Chengdu,China,FW8KR,Consumer,Low,0,9,0,0,0
JA,A,Chengdu,China,FW8KR,Consumer,Low,0,32,0,0,0
JA,A,Chengdu,China,FY8XM,Commercial,Low,0,107,0,0,0
JA,A,Chengdu,China,RPJC3,Consumer,Low,0,245,0,0,0
JA,A,Chengdu,China,RPJC3,Consumer,Low,0,604,0,0,0
JA,B,Brasilia,Brazil,7GNNN,Consumer,Low,0,6457,0,0,0
JA,B,Brasilia,Brazil,7GNNN,Consumer,Low,1,1,1,0,0
JA,B,Brasilia,Brazil,7GNNN,Consumer,Low,0,146,0,0,0
JA,C,Brasilia,Brazil,2X39G,Commercial,Medium,0,2,0,0,0
JA,C,Brasilia,Brazil,2X39G,Commercial,Medium,0,1,0,0,0
JA,C,Brasilia,Brazil,2X39G,Commercial,Medium,0,67,0,0,0
JA,C,Brasilia,Brazil,2X39G,Commercial,Medium,0,104,0,0,0
JA,C,Brasilia,Brazil,2X39G,Commercial,Medium,0,77,0,0,0
JA,C,Brasilia,Brazil,2X39G,Commercial,Medium,0,31,0,0,0
JA,C,Brasilia,Brazil,2X39G,Commercial,Medium,0,290,0,0,0
JA,C,Brasilia,Brazil,2X39G,Commercial,Medium,0,64,0,0,0
JA,C,Brasilia,Brazil,3VC9Y,Commercial,Low,0,9,0,0,0
JA,C,Brasilia,Brazil,3VC9Y,Commercial,Low,0,50,0,0,0
JA,C,Brasilia,Brazil,3VC9Y,Commercial,Low,0,116,0,0,0
JA,C,Brasilia,Brazil,3VC9Y,Commercial,Low,0,261,0,0,0
JA,C,Brasilia,Brazil,8YPRW,Consumer,Low,0,1,0,0,0
JA,C,Brasilia,Brazil,99NF2,Consumer,Medium,0,272,0,0,0
JA,C,Brasilia,Brazil,99NF2,Consumer,Medium,0,408,0,0,0
JA,C,Brasilia,Brazil,99NF2,Commercial,Medium,0,125,0,0,0
JA,C,Brasilia,Brazil,99NF2,Commercial,Medium,0,34,0,0,0
JA,C,Brasilia,Brazil,MYJ96,Commercial,Medium,0,99,0,0,0
JA,C,Brasilia,Brazil,MYJ96,Commercial,Medium,0,1,0,0,0
JA,C,Brasilia,Brazil,MYJ96,Commercial,Medium,0,40,0,0,0
JA,C,Brasilia,Brazil,MYJ96,Commercial,Medium,1,74,0,0,1
JA,C,Kunshan,China,01D82,Gaming,High,0,1,0,0,0
JA,C,Kunshan,China,1V0PP,Consumer,Medium,0,61,0,0,0
JA,C,Kunshan,China,2X39G,Commercial,Medium,0,1,0,0,0
JA,C,Kunshan,China,2X39G,Commercial,Medium,0,1,0,0,0
JA,C,Kunshan,China,2X39G,Commercial,Medium,0,1,0,0,0
JA,C,Kunshan,China,2X39G,Commercial,Medium,0,300,0,0,0
JA,C,Kunshan,China,2X39G,Commercial,Medium,0,4,0,0,0
JA,C,Kunshan,China,3VC9Y,Commercial,Low,0,1,0,0,0
JA,C,Kunshan,China,3VC9Y,Commercial,Low,0,1,0,0,0
JA,C,Kunshan,China,4RRR3,Gaming,Medium,0,32,0,0,0
JA,C,Kunshan,China,546FF,Gaming,Medium,0,191,0,0,0
JA,C,Kunshan,China,546FF,Gaming,Medium,0,12,0,0,0
JA,C,Kunshan,China,546FF,Gaming,Medium,0,19,0,0,0
JA,C,Kunshan,China,5D91C,Consumer,Medium,0,221,0,0,0
JA,C,Kunshan,China,5D91C,Consumer,Medium,0,61,0,0,0
JA,C,Kunshan,China,5D91C,Consumer,Medium,0,887,0,0,0
JA,C,Kunshan,China,5D91C,Consumer,Medium,0,1264,0,0,0
JA,C,Kunshan,China,5JT8G,Commercial,Low,0,27,0,0,0
JA,C,Kunshan,China,5JT8G,Commercial,Low,0,104,0,0,0
JA,C,Kunshan,China,5XJ28,Consumer,High,0,23,0,0,0
JA,C,Kunshan,China,5XJ28,Consumer,High,0,1,0,0,0
JA,C,Kunshan,China,5XJ28,Consumer,High,0,191,0,0,0
JA,C,Kunshan,China,5XJ28,Consumer,High,0,515,0,0,0
JA,C,Kunshan,China,6CYH6,Commercial,Medium,0,83,0,0,0
JA,C,Kunshan,China,725KY,Commercial,Medium,0,1,0,0,0
JA,C,Kunshan,China,725KY,Commercial,Medium,0,9,0,0,0
JA,C,Kunshan,China,725KY,Commercial,Medium,0,741,0,0,0
JA,C,Kunshan,China,7M0T6,Consumer,High,0,20,0,0,0
JA,C,Kunshan,China,7M0T6,Consumer,High,0,164,0,0,0
JA,C,Kunshan,China,7M0T6,Consumer,High,0,4,0,0,0
JA,C,Kunshan,China,7M0T6,Consumer,High,0,394,0,0,0
JA,C,Kunshan,China,83XPC,Commercial,Medium,0,228,0,0,0
JA,C,Kunshan,China,83XPC,Commercial,Medium,0,21,0,0,0
JA,C,Kunshan,China,83XPC,Commercial,Medium,0,143,0,0,0
JA,C,Kunshan,China,83XPC,Commercial,Medium,0,54,0,0,0
JA,C,Kunshan,China,83XPC,Commercial,Medium,0,381,0,0,0
JA,C,Kunshan,China,83XPC,Commercial,Medium,0,1319,0,0,0
JA,C,Kunshan,China,83XPC,Commercial,Medium,0,86,0,0,0
JA,C,Kunshan,China,83XPC,Commercial,Medium,0,19,0,0,0
JA,C,Kunshan,China,83XPC,Commercial,Medium,0,436,0,0,0
JA,C,Kunshan,China,83XPC,Commercial,Medium,0,551,0,0,0
JA,C,Kunshan,China,83XPC,Commercial,Medium,0,29,0,0,0
JA,C,Kunshan,China,8YPRW,Commercial,Low,0,11,0,0,0
JA,C,Kunshan,China,C27RW,Commercial,Low,0,27,0,0,0
JA,C,Kunshan,China,CFX97,Commercial,Low,0,95,0,0,0
JA,C,Kunshan,China,CFX97,Commercial,Low,0,100,0,0,0
JA,C,Kunshan,China,DV9NT,Commercial,Medium,0,1,0,0,0
JA,C,Kunshan,China,DV9NT,Commercial,Medium,0,82,0,0,0
JA,C,Kunshan,China,DV9NT,Commercial,Medium,0,172,0,0,0
JA,C,Kunshan,China,DV9NT,Commercial,Medium,0,254,0,0,0
JA,C,Kunshan,China,DV9NT,Commercial,Medium,0,1,0,0,0
JA,C,Kunshan,China,DV9NT,Consumer,Medium,0,39,0,0,0
JA,C,Kunshan,China,FPT1C,Commercial,Medium,0,81,0,0,0
JA,C,Kunshan,China,FPT1C,Commercial,Medium,0,800,0,0,0
JA,C,Kunshan,China,FPT1C,Commercial,Medium,0,53,0,0,0
JA,C,Kunshan,China,FPT1C,Commercial,Medium,0,87,0,0,0
JA,C,Kunshan,China,FPT1C,Commercial,Medium,0,2495,0,0,0
JA,C,Kunshan,China,FPT1C,Commercial,Medium,0,436,0,0,0
JA,C,Kunshan,China,FPT1C,Commercial,Medium,0,210,0,0,0
JA,C,Kunshan,China,FPT1C,Commercial,Medium,0,62,0,0,0
JA,C,Kunshan,China,FPT1C,Commercial,Medium,0,61,0,0,0
JA,C,Kunshan,China,FPT1C,Commercial,Medium,0,1976,0,0,0
JA,C,Kunshan,China,FPT1C,Commercial,Medium,0,537,0,0,0
JA,C,Kunshan,China,FPT1C,Consumer,Medium,0,4,0,0,0
JA,C,Kunshan,China,FPT1C,Consumer,Medium,0,125,0,0,0
JA,C,Kunshan,China,FTG78,Commercial,Low,0,195,0,0,0
JA,C,Kunshan,China,FTG78,Commercial,Low,0,2,0,0,0
JA,C,Kunshan,China,H6K6V,Consumer,Medium,0,6,0,0,0
JA,C,Kunshan,China,H6K6V,Consumer,Medium,0,98,0,0,0
JA,C,Kunshan,China,H6K6V,Consumer,Medium,0,1,0,0,0
JA,C,Kunshan,China,H6K6V,Consumer,Medium,0,58,0,0,0
JA,C,Kunshan,China,H754V,Consumer,Medium,0,1,0,0,0
JA,C,Kunshan,China,H754V,Consumer,Medium,0,3341,0,0,0
JA,C,Kunshan,China,H754V,Consumer,Medium,0,603,0,0,0
JA,C,Kunshan,China,H754V,Consumer,Medium,0,1,0,0,0
JA,C,Kunshan,China,H754V,Consumer,Medium,0,1671,0,0,0
JA,C,Kunshan,China,MYJ96,Commercial,Medium,0,2,0,0,0
JA,C,Kunshan,China,MYJ96,Commercial,Medium,0,355,0,0,0
JA,C,Kunshan,China,MYJ96,Commercial,Medium,0,1,0,0,0
JA,C,Kunshan,China,MYJ96,Commercial,Medium,0,1869,0,0,0
JA,C,Kunshan,China,MYJ96,Commercial,Medium,0,59,0,0,0
JA,C,Kunshan,China,MYJ96,Commercial,Medium,0,2451,0,0,0
JA,C,Kunshan,China,NY5PG,Commercial,High,0,3,0,0,0
JA,C,Kunshan,China,NY5PG,Consumer,High,0,1,0,0,0
JA,C,Kunshan,China,RNP72,Consumer,Medium,0,283,0,0,0
JA,C,Kunshan,China,X16TW,Commercial,Low,0,2,0,0,0
JA,C,Kunshan,China,X16TW,Commercial,Low,0,4,0,0,0
JA,C,Kunshan,China,Y07HK,Commercial,Low,0,10186,0,0,0
JA,C,Kunshan,China,Y07HK,Commercial,Low,0,1948,0,0,0
JA,C,Kunshan,China,Y07HK,Commercial,Low,0,102,0,0,0
JA,C,Kunshan,China,Y07HK,Commercial,Low,0,111,0,0,0
JA,C,Penang,Malaysia,5D91C,Consumer,Medium,0,3,0,0,0
JA,C,Penang,Malaysia,6CYH6,Commercial,Medium,0,4,0,0,0
JA,C,Penang,Malaysia,83XPC,Commercial,Medium,0,2,0,0,0
JA,C,Penang,Malaysia,83XPC,Commercial,Medium,0,120,0,0,0
JA,C,Penang,Malaysia,83XPC,Commercial,Medium,0,8,0,0,0
JA,C,Penang,Malaysia,FPT1C,Commercial,Medium,0,4,0,0,0
JA,C,Penang,Malaysia,FPT1C,Commercial,Medium,0,1,0,0,0
JA,C,Penang,Malaysia,FPT1C,Commercial,Medium,0,204,0,0,0
JA,C,Penang,Malaysia,FPT1C,Consumer,Medium,0,1,0,0,0
JA,C,Penang,Malaysia,FTG78,Commercial,Low,0,740,0,0,0
JA,C,Penang,Malaysia,MYJ96,Commercial,Medium,0,5,0,0,0
JA,C,Penang,Malaysia,X16TW,Commercial,Low,0,1,0,0,0
JA,C,Mumbai,India,8YPRW,Consumer,Low,0,374,0,0,0
JA,C,Taoyuan,China,GK3D3,Commercial,Medium,0,4,0,0,0
JA,C,Chengdu,China,1GGDK,Commercial,Medium,0,343,0,0,0
JA,C,Chengdu,China,7PY0D,Consumer,Low,0,59,0,0,0
JA,C,Chengdu,China,7PY0D,Consumer,Low,0,1292,0,0,0
JA,C,Chengdu,China,7PY0D,Consumer,Low,0,20,0,0,0
JA,C,Chengdu,China,7PY0D,Consumer,Low,0,1,0,0,0
JA,C,Chengdu,China,7PY0D,Consumer,Low,0,98,0,0,0
JA,C,Chengdu,China,7PY0D,Consumer,Low,0,335,0,0,0
JA,C,Chengdu,China,7PY0D,Consumer,Low,0,13062,0,0,0
JA,C,Chengdu,China,7PY0D,Consumer,Low,0,69,0,0,0
JA,C,Chengdu,China,7PY0D,Consumer,Low,0,1900,0,0,0
JA,C,Chengdu,China,7PY0D,Consumer,Low,0,1263,0,0,0
JA,C,Chengdu,China,7PY0D,Consumer,Low,0,285,0,0,0
JA,C,Chengdu,China,7PY0D,Consumer,Low,0,1766,0,0,0
JA,C,Chengdu,China,7PY0D,Consumer,Low,0,26,0,0,0
JA,C,Chengdu,China,7PY0D,Consumer,Low,0,393,0,0,0
JA,C,Chengdu,China,8YPRW,Consumer,Low,0,6,0,0,0
JA,C,Chengdu,China,8YPRW,Consumer,Low,0,1,0,0,0
